Query,Query Path,SrcFileName,Line,Column,NodeID,Name,DestFileName,DestLine,DestColumn,DestNodeId,DestName,Result State,Result Severity,Comment,Link,Result Status,Detection Date,Scanner,Platform,Category,Expected Value,Actual Value,Issue Type,Package,Package Id,Package Version,Category Name,CVE,CWE,Image,Secret Type,Check,File/Artifact,Location Line,Commit SHA,Validity,Remediation
Relative_Path_Traversal,java/Java_High_Risk/Relative_Path_Traversal,/src/main/webapp/vulnerability/sqli/download_id_union.jsp,18,40,OQYBB1TcSAEPztaVJhibjaZwCK8=,"""""fileid""""",/src/main/webapp/vulnerability/sqli/download_id_union.jsp,32,24,NAqhcTK1RCvBaKq/RBZYh9XgUis=,File,To Verify,HIGH,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=trc3gC9xR%2Fj3o6EN94F3ghFix1Q%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Relative_Path_Traversal,java/Java_High_Risk/Relative_Path_Traversal,/src/main/webapp/vulnerability/sqli/download_id_union.jsp,18,40,OQYBB1TcSAEPztaVJhibjaZwCK8=,"""""fileid""""",/src/main/webapp/vulnerability/sqli/download_id_union.jsp,37,36,B5R0aNpr64SqXcr598mCoaG1Dn8=,File,To Verify,HIGH,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=DdSL9vidtzfK%2BDEruawVqRGu6pQ%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Reflected_XSS,java/Java_High_Risk/Reflected_XSS,/src/main/java/org/cysecurity/cspf/jvl/controller/xxe.java,44,49,KZh/a1eckIbpMniYogNVJsGGzA4=,getInputStream,/src/main/java/org/cysecurity/cspf/jvl/controller/xxe.java,54,22,5NscGGqk6IpuBi4vAtFW5aCBlls=,print,To Verify,HIGH,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=myT3psKwfb1RMX%2BB%2Fs2uXo3PODo%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Relative_Path_Traversal,java/Java_High_Risk/Relative_Path_Traversal,/src/main/webapp/vulnerability/idor/download.jsp,11,45,pD1cs9Z0ZBymY0Zzdy9YvK/3/5Q=,"""""file""""",/src/main/webapp/vulnerability/idor/download.jsp,13,20,Dq3y94JfvHhaXn7m0t9Eo8eDL9Y=,File,To Verify,HIGH,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=E%2Bg5w5t%2BaFi3Ulozr5QnYMMcoBM%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Reflected_XSS,java/Java_High_Risk/Reflected_XSS,/src/main/webapp/login.jsp,7,39,gFlF+RW+nbbK5eLthdXS6s0nMWw=,getCookies,/src/main/webapp/login.jsp,22,64,79hAZh5Ncvmb2nF8PNyqsLGTZzU=,username,To Verify,HIGH,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=2CQHhY6u5uuPpL%2Ft%2BtCFiojLevc%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Reflected_XSS,java/Java_High_Risk/Reflected_XSS,/src/main/webapp/vulnerability/UserDetails.jsp,8,41,xIWeeIwoTZPtxrnJnCJUwqnpAXc=,"""""username""""",/src/main/webapp/vulnerability/UserDetails.jsp,23,22,fAcyswKXzCmt8yMjYGYXPknlD7g=,print,To Verify,HIGH,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=y4sUrjtlVnO7eh83uLP6knSfpOI%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Reflected_XSS,java/Java_High_Risk/Reflected_XSS,/src/main/webapp/login.jsp,7,39,gFlF+RW+nbbK5eLthdXS6s0nMWw=,getCookies,/src/main/webapp/login.jsp,23,60,xzYa2PNNSPVDgXhwdALWgYK51M0=,password,To Verify,HIGH,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=Vcf9uruiHEbxK1pjWWYHvckUs%2FQ%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Reflected_XSS,java/Java_High_Risk/Reflected_XSS,/src/main/webapp/vulnerability/xss/search.jsp,16,47,0f/NkoXValDxXxJ4+Ag3qzDwZTw=,"""""keyword""""",/src/main/webapp/vulnerability/xss/search.jsp,21,14,6vgJZv8VxIq9lwGLRgbhagkbuSw=,searchedName,To Verify,HIGH,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=OC21NuuTAqdst9HjkCwMZ78yx5U%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Reflected_XSS,java/Java_High_Risk/Reflected_XSS,/src/main/webapp/admin/adminlogin.jsp,58,101,7aHLaMQQLzyemPon0NlCwMNZS9Y=,"""""err""""",/src/main/webapp/admin/adminlogin.jsp,58,79,FT4oUfgW6R4V5BVk3SC7OUWgRvc=,print,To Verify,HIGH,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=gK6zprdmYIPxe5t3hRa7RvqsyOM%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Reflected_XSS,java/Java_High_Risk/Reflected_XSS,/src/main/webapp/vulnerability/xss/xss4.jsp,2,41,CvoIJoXeEckoRKoZ+AiyaLSJEOE=,"""""keyword""""",/src/main/webapp/vulnerability/xss/xss4.jsp,15,30,ipU0B8q2AWR2aTJ1D1JaMuSUKnA=,keyword,To Verify,HIGH,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=4UTaFF5HNfTx%2BC3jWr9afZlc5O8%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Reflected_XSS,java/Java_High_Risk/Reflected_XSS,/src/main/webapp/vulnerability/xss/xss4.jsp,2,41,CvoIJoXeEckoRKoZ+AiyaLSJEOE=,"""""keyword""""",/src/main/webapp/vulnerability/xss/xss4.jsp,6,90,9AM8TUWKEBRWO9vrtR+qWowN3Io=,print,To Verify,HIGH,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=h%2B3baggetStOx46TTuyIXcfgvGA%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Reflected_XSS,java/Java_High_Risk/Reflected_XSS,/src/main/webapp/login.jsp,26,101,o4F5NU0ajfUJ5dgnToGOS6qpcrA=,"""""err""""",/src/main/webapp/login.jsp,26,79,55+8s8Fax9wVRuPls/pBf5srz8E=,print,To Verify,HIGH,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=zprAjectRlzCqtMMpc6MEcixYR8%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Reflected_XSS,java/Java_High_Risk/Reflected_XSS,/src/main/webapp/vulnerability/SendMessage.jsp,18,149,48OJgjZ3eI/XG91E9/GYVB44CgA=,"""""recipient""""",/src/main/webapp/vulnerability/SendMessage.jsp,18,127,B3jzkvbucQIjnsI9Twceu8Xcfu0=,print,To Verify,HIGH,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=zdFCFaWK3pZF8gBD%2FC2NTW7VYwE%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Reflected_XSS,java/Java_High_Risk/Reflected_XSS,/src/main/webapp/vulnerability/SendMessage.jsp,11,39,SK/f0kyqa3MkRsJl88e75YEZDLQ=,"""""status""""",/src/main/webapp/vulnerability/SendMessage.jsp,11,17,tHMpwRTEby1S+h4Mo8Zx2CUKqJM=,print,To Verify,HIGH,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=l78rbvPI%2BhQmUBPytqujssO6%2FmU%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Reflected_XSS,java/Java_High_Risk/Reflected_XSS,/src/main/webapp/vulnerability/Injection/xpath_login.jsp,9,101,i3cY6QFdml1Y80kAXMKs1lJMAp4=,"""""err""""",/src/main/webapp/vulnerability/Injection/xpath_login.jsp,9,79,N4L4BA1AY8FbRmAoonLtR2M/p8Y=,print,To Verify,HIGH,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=gVkUyUXLIZCFto1wtiebfAz0AIY%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Improper_Restriction_of_XXE_Ref,java/Java_High_Risk/Improper_Restriction_of_XXE_Ref,/src/main/java/org/cysecurity/cspf/jvl/controller/xxe.java,44,49,KZh/a1eckIbpMniYogNVJsGGzA4=,getInputStream,/src/main/java/org/cysecurity/cspf/jvl/controller/xxe.java,48,39,2Yanyz/OZ3/0cM8+K3aHNkjOJbY=,parse,To Verify,HIGH,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=PnAJ0b2W2L8Xb9HcXgEyQW%2Bv1Ks%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Connection_String_Injection,java/Java_High_Risk/Connection_String_Injection,/src/main/java/org/cysecurity/cspf/jvl/controller/Install.java,54,38,AfFZUneBFd6UQhSh+XE+NiS1wSc=,"""""dburl""""",/src/main/java/org/cysecurity/cspf/jvl/controller/Install.java,121,67,8GxZv9I6NxpdUDNN861Ek+Ha5z8=,BinaryExpr,To Verify,HIGH,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=%2FjpkVWSX0p3G4w%2FVXhHidlH0VzM%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Connection_String_Injection,java/Java_High_Risk/Connection_String_Injection,/src/main/java/org/cysecurity/cspf/jvl/controller/Install.java,58,39,gc4T1Vp3SUHgbcK6cR6Q8Y0SdyA=,"""""dbname""""",/src/main/java/org/cysecurity/cspf/jvl/controller/Install.java,121,67,8GxZv9I6NxpdUDNN861Ek+Ha5z8=,BinaryExpr,To Verify,HIGH,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=81xhaJipLQbaPXgdjikWYESBFUc%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Connection_String_Injection,java/Java_High_Risk/Connection_String_Injection,/src/main/java/org/cysecurity/cspf/jvl/controller/Install.java,54,38,AfFZUneBFd6UQhSh+XE+NiS1wSc=,"""""dburl""""",/src/main/java/org/cysecurity/cspf/jvl/controller/Install.java,112,65,pDAwrDbYHHsaQho/qD/NxKTDNBg=,dburl,To Verify,HIGH,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=bY73WF53YptaI7aujB4H1OSdsek%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Absolute_Path_Traversal,java/Java_High_Risk/Absolute_Path_Traversal,/src/main/webapp/vulnerability/idor/download.jsp,11,45,pD1cs9Z0ZBymY0Zzdy9YvK/3/5Q=,"""""file""""",/src/main/webapp/vulnerability/idor/download.jsp,18,32,QyD9n4gaGb3HeiJQLI4wtVqR/Qg=,File,To Verify,HIGH,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=Ste4ZSFx5WP62ruUHW1eumUhEYw%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Use_Of_Hardcoded_Password,java/Java_Medium_Threat/Use_Of_Hardcoded_Password,/src/main/java/org/cysecurity/cspf/jvl/controller/rds.java,8,13,pGC9M2iFf9aqXoPxSXh6r8XEImk=,password,/src/main/java/org/cysecurity/cspf/jvl/controller/rds.java,8,13,pGC9M2iFf9aqXoPxSXh6r8XEImk=,password,To Verify,MEDIUM,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=MZREBt1P9zSQEDWJq4GeuMA6vlc%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Use_Of_Hardcoded_Password,java/Java_Medium_Threat/Use_Of_Hardcoded_Password,/src/main/java/org/cysecurity/cspf/jvl/controller/AddPageVru.java,24,15,bbVRCbVWDFQViJHAuCHNlPchVD0=,password,/src/main/java/org/cysecurity/cspf/jvl/controller/AddPageVru.java,24,15,bbVRCbVWDFQViJHAuCHNlPchVD0=,password,To Verify,MEDIUM,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=gvojoKF%2BNCHVlYryl74pTgmSB4Y%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Use_Of_Hardcoded_Password,java/Java_Medium_Threat/Use_Of_Hardcoded_Password,/src/main/java/org/cysecurity/cspf/jvl/controller/NewFileVru.java,2,17,j+/dnO9bu4EKa/3lpbDPXs6OjVk=,password,/src/main/java/org/cysecurity/cspf/jvl/controller/NewFileVru.java,2,17,j+/dnO9bu4EKa/3lpbDPXs6OjVk=,password,To Verify,MEDIUM,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=3%2FMJ5K5gQGZ8n2LmOz2eG7UfU3c%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Use_Of_Hardcoded_Password,java/Java_Medium_Threat/Use_Of_Hardcoded_Password,/src/main/java/org/cysecurity/cspf/jvl/controller/AddPageVru.java,25,19,wnGqRgwU6E79REF7vffKWmwdhyU=,password2,/src/main/java/org/cysecurity/cspf/jvl/controller/AddPageVru.java,25,19,wnGqRgwU6E79REF7vffKWmwdhyU=,password2,To Verify,MEDIUM,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=iMmVwYfoVKDgd3wtsqQBA5Y4G5o%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
XPath_Injection,java/Java_Medium_Threat/XPath_Injection,/src/main/java/org/cysecurity/cspf/jvl/controller/XPathQuery.java,36,46,/3MzJh/Mp35oa/S+Y9dRDjRom1M=,"""""password""""",/src/main/java/org/cysecurity/cspf/jvl/controller/XPathQuery.java,53,38,YgNUibxnKMHhhv6eoA7fd1AI3eg=,compile,To Verify,MEDIUM,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=Qas3fhks1JaBRwA5XvX74Ru2eDo%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Use_of_Broken_or_Risky_Cryptographic_Algorithm,java/Java_Medium_Threat/Use_of_Broken_or_Risky_Cryptographic_Algorithm,/src/main/java/org/cysecurity/cspf/jvl/model/HashMe.java,16,57,uReVPaDAGw1w2ON+rEPQjQ5x+rE=,getInstance,/src/main/java/org/cysecurity/cspf/jvl/model/HashMe.java,16,57,uReVPaDAGw1w2ON+rEPQjQ5x+rE=,getInstance,To Verify,MEDIUM,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=msAGPbQYpVqSIG3ds9i5M3TmjWM%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
XPath_Injection,java/Java_Medium_Threat/XPath_Injection,/src/main/java/org/cysecurity/cspf/jvl/controller/XPathQuery.java,35,46,xygnld/IbeB6ByG1lWs4howcqJg=,"""""username""""",/src/main/java/org/cysecurity/cspf/jvl/controller/XPathQuery.java,53,38,YgNUibxnKMHhhv6eoA7fd1AI3eg=,compile,To Verify,MEDIUM,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=6DKQx6g8bgc37L0RUm%2FDy8YkfX8%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Unchecked_Input_for_Loop_Condition,java/Java_Medium_Threat/Unchecked_Input_for_Loop_Condition,/src/main/java/org/cysecurity/cspf/jvl/controller/xxe.java,44,49,KZh/a1eckIbpMniYogNVJsGGzA4=,getInputStream,/src/main/java/org/cysecurity/cspf/jvl/controller/xxe.java,53,31,LLQ8a49UpksAMN3ZIw64+FqUhGY=,nodes,To Verify,MEDIUM,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=cTVwyUhPjtX3AROQRO%2BMlkmXsW4%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Parameter_Tampering,java/Java_Medium_Threat/Parameter_Tampering,/src/main/java/org/cysecurity/cspf/jvl/controller/EmailCheck.java,45,50,qUd4pY0UafGTU1PJ85oeP6UpCHw=,"""""email""""",/src/main/java/org/cysecurity/cspf/jvl/controller/EmailCheck.java,55,41,K+o5ohT57QZpxstzrWwYhj+QM50=,executeQuery,To Verify,MEDIUM,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=iDfDzvv3qNbEpdZEI3XbtCixhcQ%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Parameter_Tampering,java/Java_Medium_Threat/Parameter_Tampering,/src/main/java/org/cysecurity/cspf/jvl/controller/UsernameCheck.java,43,49,6OEZsfiY6AZgsJpI8tKOdJ9FRtE=,"""""username""""",/src/main/java/org/cysecurity/cspf/jvl/controller/UsernameCheck.java,52,41,fa7pF35UjZGz3n3EvZa99GUjYzg=,executeQuery,To Verify,MEDIUM,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=NkGlO24ez0vK1aY1pyxNlqoY5LU%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CSRF,java/Java_Medium_Threat/CSRF,/src/main/java/org/cysecurity/cspf/jvl/controller/LoginValidator.java,44,44,9p0jA/+v6g+XC+h7ntCarUPVvb4=,"""""password""""",/src/main/webapp/vulnerability/csrf/changepassword.jsp,40,33,AxBI/LFWyE82dcBQATE7CA4oOHQ=,executeUpdate,To Verify,MEDIUM,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=l%2FYZJ3MxYtpJH2HffhELKdfc7RM%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CSRF,java/Java_Medium_Threat/CSRF,/src/main/java/org/cysecurity/cspf/jvl/controller/LoginValidator.java,43,41,7Uk69FgW8izWIC+dW0OCfhekdRE=,"""""username""""",/src/main/webapp/vulnerability/csrf/change-info.jsp,31,31,0hxmfURcs3XuYYNSBKQ6tPFMuec=,executeUpdate,To Verify,MEDIUM,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=VxiejaHr5N8Vxcl8zV0ZsigL0tA%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CSRF,java/Java_Medium_Threat/CSRF,/src/main/java/org/cysecurity/cspf/jvl/controller/LoginValidator.java,43,41,7Uk69FgW8izWIC+dW0OCfhekdRE=,"""""username""""",/src/main/webapp/vulnerability/csrf/changepassword.jsp,40,33,AxBI/LFWyE82dcBQATE7CA4oOHQ=,executeUpdate,To Verify,MEDIUM,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=k1xnyVPA%2BCY2KKqUNvLpDZ90hmI%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CSRF,java/Java_Medium_Threat/CSRF,/src/main/java/org/cysecurity/cspf/jvl/controller/LoginValidator.java,44,44,9p0jA/+v6g+XC+h7ntCarUPVvb4=,"""""password""""",/src/main/webapp/changeCardDetails.jsp,43,28,C199BTZO2BS2glLDwbL4efSlfxY=,executeUpdate,To Verify,MEDIUM,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=nCZDEFKyE7U5za78bK57vcIW1f8%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CSRF,java/Java_Medium_Threat/CSRF,/src/main/java/org/cysecurity/cspf/jvl/controller/LoginValidator.java,44,44,9p0jA/+v6g+XC+h7ntCarUPVvb4=,"""""password""""",/src/main/webapp/vulnerability/csrf/change-info.jsp,31,31,0hxmfURcs3XuYYNSBKQ6tPFMuec=,executeUpdate,To Verify,MEDIUM,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=X43AhOfUbBO9g8pPwIDr2p0UX1o%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Privacy_Violation,java/Java_Medium_Threat/Privacy_Violation,/src/main/java/org/cysecurity/cspf/jvl/controller/XPathQuery.java,50,79,pSOenfIhSWylF+ZNunDSQOhjRfI=,pass,/src/main/webapp/vulnerability/forum.jsp,32,111,o9/kAvFBhj2KmFErhzAFiUBEQYg=,print,To Verify,MEDIUM,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=CfAO%2BVmuqmeNDCUm47pM7bK3YpA%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Privacy_Violation,java/Java_Medium_Threat/Privacy_Violation,/src/main/java/org/cysecurity/cspf/jvl/controller/XPathQuery.java,50,79,pSOenfIhSWylF+ZNunDSQOhjRfI=,pass,/src/main/webapp/vulnerability/forum.jsp,24,29,XM0QL01lzKi9ntiLsO9q078UWRQ=,print,To Verify,MEDIUM,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=ohmFeI8S%2FjAhhVg4CT80LQzUGPk%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Plaintext_Storage_of_a_Password,java/Java_Medium_Threat/Plaintext_Storage_of_a_Password,/src/main/java/org/cysecurity/cspf/jvl/model/DBConnect.java,26,9,sQLbIogWmtsBoZxjTSW+iHBQI30=,properties,/src/main/java/org/cysecurity/cspf/jvl/model/DBConnect.java,35,71,jMy51ZfxfSohnI1CnFVNJ6zr4sQ=,dbpass,To Verify,MEDIUM,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=7ljJGY4WDlCroocpDXyCXLRe%2FRU%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Privacy_Violation,java/Java_Medium_Threat/Privacy_Violation,/src/main/webapp/login.jsp,15,13,iC6IHcjcF1Lyw/mGlQMvR3UnsKE=,password,/src/main/webapp/login.jsp,23,60,xzYa2PNNSPVDgXhwdALWgYK51M0=,password,To Verify,MEDIUM,-,https://rel-candidate.perf.cxast.net/sast-results/3534332e-7e18-446a-8446-de7e2bbd8027/7a0c2bd5-b974-40a6-927a-88b54c562444?redirect=true&resultId=3plMG292Kix920SaGsrknMDcz9c%3D,NEW,04/01/2026 16:27,SAST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
